delay_days,is_anomaly,is_delayed,month_cos,month_sin,order_quantity,quantity,quantity_per_lead_time,requested_lead_time_days,supplier_avg_lead_time_days,supplier_cancellation_rate,supplier_defect_rate,supplier_on_time_rate,supplier_order_volume_last_year
9.49,0,1,-0.5000000000000004,-0.8660254037844384,400.0,400.0,36.36363636363637,11.0,19.9,0.0601,0.0108,0.8289,143.0
4.95,0,1,0.8660254037844384,-0.5000000000000004,983.5,983.5,44.70454545454545,22.0,25.1,0.023,0.0516,0.8168,88.0
7.27,0,1,-1.8369701987210297e-16,-1.0,474.3,474.3,67.75714285714285,7.0,6.1,0.0103,0.0,0.8992,159.0
11.17,0,1,-1.0,1.2246467991473532e-16,831.4,831.4,63.95384615384615,13.0,15.5,0.037,0.048,0.866,58.0
1.72,0,1,-0.8660254037844387,0.49999999999999994,839.4,839.4,52.4625,16.0,14.1,0.0,0.0157,0.9499,132.0
39.06,1,1,0.5000000000000001,0.8660254037844386,78.1,78.1,13.016666666666666,6.0,12.9,0.0229,0.0136,0.9341,48.0
8.87,0,1,-1.8369701987210297e-16,-1.0,789.3,789.3,49.33125,16.0,18.4,0.0066,0.0598,0.919,104.0
10.07,0,1,0.8660254037844384,-0.5000000000000004,544.0,544.0,23.652173913043477,23.0,22.6,0.0284,0.0328,0.9315,82.0
6.06,0,1,0.5000000000000001,0.8660254037844386,474.9,474.9,19.787499999999998,24.0,26.5,0.0723,0.0634,0.782,186.0
0.11,0,0,0.5000000000000001,0.8660254037844386,558.0,558.0,22.32,25.0,16.2,0.0292,0.0387,0.9435,65.0
7.47,0,1,-0.8660254037844387,0.49999999999999994,677.5,677.5,112.91666666666667,6.0,15.5,0.037,0.0094,0.9888,159.0
0.36,0,0,-0.8660254037844387,0.49999999999999994,510.5,510.5,34.03333333333333,15.0,16.3,0.0,0.0294,0.821,129.0
14.44,0,1,1.0,-2.4492935982947064e-16,958.3,958.3,191.66,5.0,9.6,0.0182,0.0151,0.8785,134.0
0.16,0,0,-1.0,1.2246467991473532e-16,948.8,948.8,39.53333333333333,24.0,23.1,0.0592,0.0503,0.8884,134.0
2.38,0,1,0.5000000000000001,-0.8660254037844386,1073.9,1073.9,51.13809523809524,21.0,11.1,0.0149,0.0328,0.9728,115.0
8.7,0,1,0.5000000000000001,0.8660254037844386,348.0,348.0,29.0,12.0,16.1,0.0021,0.0224,0.8809,141.0
5.25,0,1,0.8660254037844387,0.49999999999999994,837.2,837.2,139.53333333333333,6.0,14.3,0.0052,0.0082,0.8852,32.0
3.08,0,1,-1.0,1.2246467991473532e-16,722.7,722.7,72.27000000000001,10.0,13.0,0.0361,0.0337,0.9507,139.0
7.3,0,1,0.8660254037844384,-0.5000000000000004,407.0,407.0,37.0,11.0,10.9,0.0034,0.0315,0.9002,37.0
3.02,0,1,-1.8369701987210297e-16,-1.0,261.1,261.1,18.650000000000002,14.0,15.5,0.037,0.0334,0.8171,96.0
3.8,0,1,-1.0,1.2246467991473532e-16,555.1,555.1,50.46363636363637,11.0,10.1,0.0226,0.0242,0.9314,75.0
1.12,0,0,6.123233995736766e-17,1.0,541.2,541.2,41.63076923076923,13.0,10.1,0.0,0.0162,0.9463,112.0
7.31,0,1,1.0,-2.4492935982947064e-16,944.9,944.9,72.68461538461538,13.0,13.5,0.0553,0.0643,0.875,116.0
14.73,0,1,0.5000000000000001,0.8660254037844386,347.6,347.6,11.986206896551725,29.0,25.9,0.0918,0.0518,0.7675,53.0
10.43,0,1,-0.8660254037844386,-0.5000000000000001,605.6,605.6,23.292307692307695,26.0,21.9,0.0414,0.0729,0.795,59.0
8.21,0,1,-0.8660254037844387,0.49999999999999994,812.0,812.0,24.606060606060606,33.0,32.7,0.0379,0.0602,0.696,125.0
0.25,0,0,6.123233995736766e-17,1.0,867.0,867.0,78.81818181818181,11.0,13.0,0.022,0.0448,0.9008,195.0
0.0,0,0,-0.8660254037844386,-0.5000000000000001,896.1,896.1,59.74,15.0,15.1,0.0096,0.0221,0.9856,88.0
3.41,0,1,0.5000000000000001,0.8660254037844386,1130.4,1130.4,80.74285714285715,14.0,13.1,0.0333,0.0429,0.9064,112.0
6.81,0,1,-0.5000000000000004,-0.8660254037844384,433.6,433.6,25.50588235294118,17.0,11.2,0.0407,0.0656,0.7203,128.0
11.98,0,1,6.123233995736766e-17,1.0,491.0,491.0,44.63636363636363,11.0,11.4,0.0453,0.056,0.9073,139.0
0.0,0,0,0.8660254037844387,0.49999999999999994,715.3,715.3,34.061904761904756,21.0,20.0,0.04,0.058,0.8545,108.0
8.77,0,1,0.8660254037844387,0.49999999999999994,1126.1,1126.1,75.07333333333332,15.0,14.2,0.0637,0.0831,0.7142,106.0
1.36,0,0,-1.8369701987210297e-16,-1.0,955.2,955.2,41.5304347826087,23.0,11.1,0.0221,0.0085,0.999,129.0
41.19,1,1,0.5000000000000001,0.8660254037844386,2592.6,2592.6,86.42,30.0,27.8,0.0464,0.0299,0.8893,89.0
7.27,0,1,-0.4999999999999998,0.8660254037844387,984.8,984.8,196.95999999999998,5.0,9.2,0.0064,0.0242,0.9705,91.0
37.97,1,1,-1.0,1.2246467991473532e-16,53.0,53.0,3.1176470588235294,17.0,20.2,0.0637,0.053,0.8547,190.0
42.6,1,1,-0.8660254037844387,0.49999999999999994,135.6,135.6,15.066666666666666,9.0,7.8,0.0406,0.0294,0.9739,162.0
10.11,0,1,0.5000000000000001,-0.8660254037844386,369.0,369.0,21.705882352941178,17.0,17.0,0.0062,0.0552,0.9084,144.0
4.91,0,1,-0.4999999999999998,0.8660254037844387,744.3,744.3,35.44285714285714,21.0,21.3,0.0621,0.0829,0.808,71.0
2.99,0,1,0.5000000000000001,0.8660254037844386,710.5,710.5,64.5909090909091,11.0,4.9,0.0139,0.0301,0.9059,100.0
3.19,0,1,-0.5000000000000004,-0.8660254037844384,20.0,20.0,1.1764705882352942,17.0,23.6,0.0431,0.0389,0.8538,113.0
0.0,0,0,-0.4999999999999998,0.8660254037844387,735.3,735.3,36.765,20.0,11.3,0.0286,0.0,0.9368,189.0
6.98,0,1,0.8660254037844387,0.49999999999999994,498.7,498.7,35.621428571428574,14.0,20.7,0.0283,0.0538,0.8865,113.0
0.14,0,0,-1.0,1.2246467991473532e-16,869.7,869.7,34.788000000000004,25.0,21.6,0.0323,0.019,0.8668,133.0
10.16,0,1,-1.0,1.2246467991473532e-16,296.5,296.5,9.883333333333333,30.0,29.0,0.0578,0.0802,0.7938,70.0
7.55,0,1,6.123233995736766e-17,1.0,885.5,885.5,36.895833333333336,24.0,21.8,0.0387,0.0623,0.7565,56.0
3.44,0,1,-0.8660254037844387,0.49999999999999994,839.5,839.5,167.9,5.0,11.0,0.0336,0.023,0.8264,103.0
8.62,0,1,1.0,-2.4492935982947064e-16,918.8,918.8,41.76363636363636,22.0,18.1,0.0518,0.0744,0.8159,105.0
49.51,1,1,1.0,-2.4492935982947064e-16,146.6,146.6,4.729032258064516,31.0,21.9,0.0414,0.0729,0.795,59.0
4.69,0,1,1.0,-2.4492935982947064e-16,460.0,460.0,65.71428571428571,7.0,5.7,0.0173,0.0128,0.9309,157.0
3.24,0,1,-0.8660254037844387,0.49999999999999994,537.5,537.5,31.61764705882353,17.0,19.7,0.042,0.0705,0.841,82.0
7.98,0,1,-0.8660254037844387,0.49999999999999994,757.7,757.7,84.1888888888889,9.0,18.8,0.0219,0.0324,0.899,98.0
0.0,0,0,-0.4999999999999998,0.8660254037844387,903.5,903.5,100.38888888888889,9.0,10.6,0.0283,0.0,0.9653,15.0
16.86,0,1,1.0,-2.4492935982947064e-16,698.7,698.7,24.093103448275862,29.0,29.0,0.0452,0.0666,0.7415,85.0
5.44,0,1,0.5000000000000001,0.8660254037844386,710.9,710.9,41.817647058823525,17.0,19.3,0.0666,0.0635,0.7596,116.0
40.79,1,0,0.8660254037844387,0.49999999999999994,2174.3,2174.3,114.43684210526317,19.0,10.9,0.0,0.0072,0.9173,135.0
11.28,0,1,-1.8369701987210297e-16,-1.0,752.7,752.7,75.27000000000001,10.0,12.3,0.0166,0.0474,0.9635,86.0
3.13,0,1,-1.8369701987210297e-16,-1.0,713.9,713.9,37.57368421052632,19.0,13.8,0.0316,0.0494,0.8696,156.0
12.05,0,1,-1.8369701987210297e-16,-1.0,712.8499999999999,712.8499999999999,47.523333333333326,15.0,22.2,0.0556,0.0318,0.8028,141.0
0.0,0,0,6.123233995736766e-17,1.0,754.1,754.1,83.78888888888889,9.0,15.5,0.037,0.0094,0.9888,159.0
5.03,0,1,-0.4999999999999998,0.8660254037844387,921.3,921.3,51.18333333333333,18.0,21.3,0.0342,0.0466,0.7987,78.0
6.59,0,1,6.123233995736766e-17,1.0,805.1,805.1,57.50714285714286,14.0,24.4,0.0381,0.0372,0.812,130.0
10.02,0,1,0.5000000000000001,-0.8660254037844386,752.9,752.9,50.193333333333335,15.0,13.1,0.0293,0.0415,0.8602,145.0
8.98,0,1,-1.8369701987210297e-16,-1.0,126.7,126.7,10.558333333333334,12.0,23.4,0.066,0.0812,0.8258,84.0
9.15,0,1,-0.8660254037844386,-0.5000000000000001,871.6,871.6,87.16,10.0,14.9,0.0,0.0234,0.8561,24.0
0.85,0,0,-0.8660254037844387,0.49999999999999994,1006.8,1006.8,38.723076923076924,26.0,24.9,0.0534,0.0288,0.8356,84.0
8.12,0,1,-0.4999999999999998,0.8660254037844387,736.8,736.8,33.49090909090909,22.0,14.8,0.0311,0.0258,0.9437,134.0
6.14,0,1,6.123233995736766e-17,1.0,831.6,831.6,92.4,9.0,13.1,0.0367,0.0221,0.9179,33.0
8.12,0,1,6.123233995736766e-17,1.0,794.3,794.3,88.25555555555555,9.0,16.3,0.0128,0.0463,0.8886,100.0
8.05,0,1,1.0,-2.4492935982947064e-16,998.0,998.0,110.88888888888889,9.0,10.1,0.0396,0.0166,0.8442,114.0
10.57,0,1,0.8660254037844384,-0.5000000000000004,781.8,781.8,78.17999999999999,10.0,17.5,0.0192,0.0267,0.9137,100.0
9.66,0,1,0.8660254037844387,0.49999999999999994,875.4,875.4,109.425,8.0,12.0,0.0433,0.0388,0.8961,133.0
2.49,0,1,-0.8660254037844387,0.49999999999999994,767.8,767.8,29.53076923076923,26.0,13.2,0.0235,0.0164,0.9274,134.0
0.0,0,0,-0.5000000000000004,-0.8660254037844384,480.6,480.6,20.025000000000002,24.0,19.4,0.0239,0.0614,0.8577,176.0
0.0,0,0,-0.4999999999999998,0.8660254037844387,305.9,305.9,13.299999999999999,23.0,21.3,0.0338,0.0288,0.8446,36.0
10.08,0,1,-1.8369701987210297e-16,-1.0,920.0,920.0,30.666666666666668,30.0,19.7,0.042,0.0705,0.8413,82.0
4.86,0,1,-0.8660254037844387,0.49999999999999994,926.9,926.9,44.13809523809524,21.0,10.2,0.0143,0.0437,0.9077,167.0
0.62,0,0,6.123233995736766e-17,1.0,701.0,701.0,28.04,25.0,15.6,0.0275,0.0446,0.893,106.0
1.94,0,1,-0.4999999999999998,0.8660254037844387,445.7,445.7,22.285,20.0,15.7,0.0463,0.0551,0.9491,107.0
1.65,0,1,-0.8660254037844386,-0.5000000000000001,461.1,461.1,51.233333333333334,9.0,11.8,0.0096,0.0407,0.9239,148.0
2.97,0,1,-0.8660254037844386,-0.5000000000000001,386.3,386.3,21.461111111111112,18.0,22.6,0.0494,0.0417,0.8404,153.0
0.71,0,0,-0.8660254037844386,-0.5000000000000001,556.7,556.7,42.823076923076925,13.0,10.1,0.0356,0.0,0.9736,138.0
40.82,1,1,0.8660254037844387,0.49999999999999994,74.0,74.0,4.352941176470588,17.0,20.2,0.059,0.0481,0.85,105.0
39.0,1,1,6.123233995736766e-17,1.0,3393.1,3393.1,121.18214285714285,28.0,26.3,0.0398,0.0391,0.7892,24.0
13.15,0,1,-0.4999999999999998,0.8660254037844387,567.4,567.4,19.56551724137931,29.0,25.9,0.0918,0.0518,0.7675,53.0
23.17,1,1,-0.4999999999999998,0.8660254037844387,106.4,106.4,5.066666666666667,21.0,17.2,0.0261,0.0152,0.8517,95.0
9.32,0,1,-0.8660254037844387,0.49999999999999994,598.0,598.0,199.33333333333334,3.0,12.7,0.024,0.0189,0.9229,85.0
0.0,0,0,-0.4999999999999998,0.8660254037844387,796.7,796.7,36.21363636363637,22.0,17.2,0.0028,0.0615,0.8239,120.0
6.1,0,1,1.0,-2.4492935982947064e-16,493.2,493.2,61.65,8.0,11.0,0.0336,0.023,0.8264,103.0
7.24,0,1,1.0,-2.4492935982947064e-16,726.9,726.9,25.960714285714285,28.0,25.4,0.0633,0.0659,0.8095,90.0
5.9,0,1,-0.8660254037844386,-0.5000000000000001,903.0,903.0,129.0,7.0,12.5,0.0,0.0258,0.9908,82.0
5.82,0,1,0.8660254037844384,-0.5000000000000004,720.9,720.9,60.074999999999996,12.0,14.8,0.0367,0.0282,0.9114,80.0
0.3,0,0,-0.4999999999999998,0.8660254037844387,504.6,504.6,26.557894736842105,19.0,24.0,0.0198,0.037,0.851,141.0
0.82,0,0,-1.0,1.2246467991473532e-16,67.6,67.6,3.755555555555555,18.0,15.1,0.0191,0.0191,0.9803,98.0
53.59,1,1,0.5000000000000001,-0.8660254037844386,1308.3,1308.3,65.41499999999999,20.0,22.7,0.0672,0.0601,0.7615,5.0
5.14,0,1,0.5000000000000001,0.8660254037844386,667.8,667.8,20.86875,32.0,26.1,0.0754,0.0587,0.7486,144.0
3.56,0,1,-1.8369701987210297e-16,-1.0,356.5,356.5,16.204545454545453,22.0,20.3,0.0294,0.0329,0.818,88.0
13.53,0,1,1.0,-2.4492935982947064e-16,863.0,863.0,26.96875,32.0,24.0,0.0506,0.0158,0.8427,118.0
6.85,0,1,6.123233995736766e-17,1.0,341.4,341.4,11.772413793103448,29.0,26.0,0.0424,0.0436,0.8074,75.0
0.0,0,0,-0.4999999999999998,0.8660254037844387,598.6,598.6,37.4125,16.0,14.8,0.0311,0.0258,0.9437,134.0
25.67,1,1,-0.5000000000000004,-0.8660254037844384,109.4,109.4,6.8375,16.0,13.9,0.0016,0.0206,0.999,52.0
4.1,0,1,0.8660254037844387,0.49999999999999994,863.7,863.7,37.55217391304348,23.0,18.2,0.014,0.0331,0.9165,56.0
11.29,0,1,0.5000000000000001,0.8660254037844386,1374.5,1374.5,98.17857142857143,14.0,17.1,0.0183,0.0315,0.8340000000000001,114.0
9.31,0,1,6.123233995736766e-17,1.0,784.2,784.2,29.044444444444448,27.0,19.5,0.0602,0.0596,0.7552,156.0
4.58,0,1,-0.4999999999999998,0.8660254037844387,974.1,974.1,51.26842105263158,19.0,14.0,0.0402,0.0444,0.9477,124.0
3.3,0,1,-0.4999999999999998,0.8660254037844387,1020.7,1020.7,48.60476190476191,21.0,20.1,0.0144,0.0293,0.9590000000000001,114.0
7.05,0,1,-1.0,1.2246467991473532e-16,250.0,250.0,19.23076923076923,13.0,22.6,0.0544,0.0692,0.9199,72.0
1.97,0,1,0.8660254037844387,0.49999999999999994,972.4,972.4,69.45714285714286,14.0,6.3,0.0127,0.0,0.9504,98.0
12.52,0,1,0.8660254037844387,0.49999999999999994,1085.2,1085.2,63.83529411764706,17.0,14.3,0.0336,0.0589,0.7541,138.0
8.06,0,1,-0.8660254037844386,-0.5000000000000001,522.3,522.3,18.010344827586206,29.0,18.2,0.0182,0.0273,0.9834,128.0
0.0,0,0,-1.0,1.2246467991473532e-16,1116.4,1116.4,55.82000000000001,20.0,15.1,0.018,0.0232,0.9148,65.0
9.2,0,1,0.5000000000000001,-0.8660254037844386,602.0,602.0,37.625,16.0,13.9,0.0227,0.0492,0.8102,175.0
6.13,0,1,0.5000000000000001,0.8660254037844386,1129.9,1129.9,43.45769230769231,26.0,20.9,0.0337,0.0273,0.866,48.0
4.42,0,1,0.5000000000000001,0.8660254037844386,743.7,743.7,185.925,4.0,5.7,0.0119,0.0259,0.9735,154.0
0.0,0,0,6.123233995736766e-17,1.0,638.1,638.1,45.57857142857143,14.0,10.8,0.0069,0.0224,0.913,72.0
3.43,0,1,0.8660254037844387,0.49999999999999994,960.0,960.0,87.27272727272727,11.0,13.1,0.0068,0.0392,0.899,18.0
15.57,0,1,0.8660254037844384,-0.5000000000000004,1044.9,1044.9,116.10000000000001,9.0,20.3,0.0355,0.0497,0.9503,118.0
3.45,0,1,0.5000000000000001,-0.8660254037844386,1159.0,1159.0,42.925925925925924,27.0,17.1,0.0287,0.0238,0.999,123.0
7.99,0,1,-0.8660254037844386,-0.5000000000000001,1084.9,1084.9,57.1,19.0,23.8,0.0749,0.0632,0.9115,59.0
5.02,0,1,-0.8660254037844387,0.49999999999999994,966.0,966.0,120.75,8.0,8.0,0.0213,0.0277,0.9358,59.0
4.59,0,1,0.5000000000000001,-0.8660254037844386,1303.0,1303.0,108.58333333333333,12.0,14.0,0.0139,0.0257,0.8802,167.0
1.13,0,0,1.0,-2.4492935982947064e-16,1023.7,1023.7,93.06363636363636,11.0,16.8,0.0352,0.0,0.9393,105.0
6.02,0,1,-0.8660254037844387,0.49999999999999994,607.5,607.5,25.3125,24.0,25.9,0.0918,0.0518,0.7675,53.0
0.0,0,0,-0.4999999999999998,0.8660254037844387,312.0,312.0,22.285714285714285,14.0,17.7,0.0236,0.0591,0.999,113.0
6.8,0,1,-0.4999999999999998,0.8660254037844387,438.4,438.4,14.613333333333333,30.0,23.6,0.0432,0.0501,0.8444,98.0
6.78,0,1,0.8660254037844384,-0.5000000000000004,1092.8,1092.8,39.028571428571425,28.0,14.7,0.0579,0.0459,0.8474,137.0
11.69,0,1,0.8660254037844384,-0.5000000000000004,992.6,992.6,90.23636363636363,11.0,15.8,0.0235,0.0076,0.9286,123.0
8.64,0,1,-1.0,1.2246467991473532e-16,365.8,365.8,14.632,25.0,18.9,0.0903,0.0536,0.7893,84.0
2.69,0,1,6.123233995736766e-17,1.0,782.3,782.3,97.7875,8.0,10.8,0.0069,0.0224,0.913,72.0
11.86,0,1,-1.0,1.2246467991473532e-16,907.4,907.4,29.270967741935483,31.0,30.6,0.0421,0.0553,0.8008,16.0
0.0,0,0,1.0,-2.4492935982947064e-16,546.9,546.9,30.383333333333333,18.0,16.9,0.0345,0.0054,0.999,114.0
1.91,0,1,0.8660254037844387,0.49999999999999994,1169.4,1169.4,58.470000000000006,20.0,17.1,0.02,0.0321,0.8601,86.0
3.28,0,1,-0.4999999999999998,0.8660254037844387,1072.6,1072.6,89.38333333333333,12.0,13.9,0.0248,0.0378,0.848,152.0
19.41,0,1,-0.8660254037844387,0.49999999999999994,877.3,877.3,97.47777777777777,9.0,19.5,0.0602,0.0596,0.7552,156.0
9.42,0,1,0.8660254037844387,0.49999999999999994,284.5,284.5,40.642857142857146,7.0,7.2,0.0308,0.0633,0.8734,137.0
6.61,0,1,6.123233995736766e-17,1.0,456.9,456.9,30.459999999999997,15.0,20.2,0.0436,0.0716,0.785,139.0
6.43,0,1,1.0,-2.4492935982947064e-16,1020.9,1020.9,53.73157894736842,19.0,15.7,0.0468,0.0303,0.8942,144.0
2.75,0,1,0.8660254037844387,0.49999999999999994,495.8,495.8,21.556521739130435,23.0,18.2,0.0343,0.0317,0.8515,106.0
6.63,0,1,0.5000000000000001,0.8660254037844386,20.0,20.0,0.9090909090909091,22.0,21.2,0.0637,0.0999,0.72,124.0
8.21,0,1,6.123233995736766e-17,1.0,495.8,495.8,38.13846153846154,13.0,21.0,0.0881,0.0716,0.7675,88.0
6.76,0,1,0.8660254037844387,0.49999999999999994,708.8,708.8,78.75555555555555,9.0,12.5,0.0151,0.0622,0.8236,93.0
9.87,0,1,-0.4999999999999998,0.8660254037844387,1045.6,1045.6,87.13333333333333,12.0,5.1,0.0189,0.0208,0.9292,156.0
2.56,0,1,0.8660254037844387,0.49999999999999994,445.0,445.0,74.16666666666667,6.0,14.2,0.0158,0.0177,0.9105,152.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,702.8,702.8,39.044444444444444,18.0,12.4,0.0316,0.0196,0.9866,109.0
18.57,0,1,0.5000000000000001,-0.8660254037844386,695.5,695.5,173.875,4.0,14.0,0.0384,0.0272,0.9273,125.0
13.05,0,1,-1.0,1.2246467991473532e-16,822.3,822.3,35.75217391304348,23.0,19.3,0.0666,0.0635,0.7596,116.0
6.08,0,1,0.8660254037844387,0.49999999999999994,839.5,839.5,34.979166666666664,24.0,22.9,0.0526,0.0256,0.9136,70.0
4.01,0,1,0.8660254037844384,-0.5000000000000004,571.2,571.2,38.080000000000005,15.0,16.1,0.0367,0.0511,0.9264,135.0
10.57,0,1,-0.8660254037844386,-0.5000000000000001,950.2,950.2,190.04000000000002,5.0,8.7,0.0411,0.0307,0.8896,36.0
20.05,1,0,6.123233995736766e-17,1.0,116.2,116.2,5.052173913043478,23.0,21.3,0.0432,0.0401,0.9078,69.0
5.3,0,1,0.8660254037844387,0.49999999999999994,1178.2,1178.2,84.15714285714286,14.0,12.5,0.0,0.0258,0.9908,82.0
9.47,0,1,-0.8660254037844387,0.49999999999999994,895.0,895.0,38.91304347826087,23.0,20.3,0.0355,0.0497,0.9503,118.0
10.49,0,1,-0.8660254037844387,0.49999999999999994,863.3,863.3,66.4076923076923,13.0,18.9,0.0565,0.0268,0.7704,105.0
0.03,0,0,6.123233995736766e-17,1.0,524.0,524.0,30.823529411764707,17.0,10.9,0.0177,0.0,0.9117,62.0
8.21,0,1,-0.4999999999999998,0.8660254037844387,762.9,762.9,24.60967741935484,31.0,21.2,0.0637,0.0999,0.72,124.0
6.58,0,1,-0.8660254037844386,-0.5000000000000001,715.3,715.3,21.038235294117644,34.0,25.4,0.0633,0.0659,0.8095,90.0
3.23,0,1,-0.8660254037844386,-0.5000000000000001,536.0,536.0,35.733333333333334,15.0,15.1,0.0056,0.0158,0.9237,125.0
9.11,0,1,6.123233995736766e-17,1.0,631.2,631.2,27.44347826086957,23.0,14.5,0.0525,0.0445,0.8294,93.0
3.04,0,1,-0.8660254037844386,-0.5000000000000001,934.5,934.5,42.47727272727273,22.0,18.8,0.061,0.0663,0.7347,96.0
3.88,0,1,-0.4999999999999998,0.8660254037844387,1290.7,1290.7,184.3857142857143,7.0,14.0,0.022,0.0299,0.9111,134.0
1.13,0,0,-1.0,1.2246467991473532e-16,243.7,243.7,20.308333333333334,12.0,12.0,0.0398,0.0398,0.8591,108.0
8.2,0,1,-0.8660254037844387,0.49999999999999994,948.0,948.0,94.8,10.0,14.0,0.0061,0.0502,0.9840000000000001,96.0
4.73,0,1,-0.4999999999999998,0.8660254037844387,508.0,508.0,50.8,10.0,18.2,0.0872,0.0478,0.8341,124.0
9.21,0,1,0.8660254037844387,0.49999999999999994,127.4,127.4,4.109677419354839,31.0,24.1,0.0561,0.083,0.6554,54.0
7.27,0,1,-0.8660254037844387,0.49999999999999994,807.2,807.2,50.45,16.0,20.2,0.0659,0.051,0.856,113.0
1.98,0,1,-0.8660254037844387,0.49999999999999994,516.4,516.4,51.64,10.0,12.0,0.0398,0.0398,0.8590000000000001,108.0
7.2,0,1,6.123233995736766e-17,1.0,680.1,680.1,29.569565217391304,23.0,24.3,0.0257,0.0581,0.7178,34.0
5.18,0,1,0.8660254037844384,-0.5000000000000004,689.4,689.4,29.97391304347826,23.0,24.2,0.0487,0.0512,0.7783,120.0
10.32,0,1,-0.8660254037844387,0.49999999999999994,733.5,733.5,18.3375,40.0,35.3,0.0712,0.0747,0.7044,5.0
8.65,0,1,0.5000000000000001,-0.8660254037844386,537.4,537.4,21.496,25.0,22.9,0.0297,0.0273,0.7851,50.0
4.03,0,1,0.5000000000000001,0.8660254037844386,176.0,176.0,6.518518518518518,27.0,15.4,0.026,0.051,0.8829,135.0
3.71,0,1,6.123233995736766e-17,1.0,802.5,802.5,267.5,3.0,8.0,0.0,0.0138,0.9571,184.0
6.44,0,1,-0.8660254037844387,0.49999999999999994,848.0,848.0,141.33333333333334,6.0,9.9,0.0388,0.048,0.9129,80.0
0.91,0,0,-1.8369701987210297e-16,-1.0,838.2,838.2,59.871428571428574,14.0,14.5,0.0027,0.037,0.9713,88.0
4.42,0,1,-1.0,1.2246467991473532e-16,541.0,541.0,30.055555555555557,18.0,14.7,0.0184,0.0203,0.8287,92.0
8.53,0,1,0.8660254037844387,0.49999999999999994,997.7,997.7,83.14166666666667,12.0,9.6,0.0,0.0,0.9538,104.0
4.56,0,1,6.123233995736766e-17,1.0,976.5,976.5,88.77272727272727,11.0,17.2,0.0222,0.0078,0.9234,55.0
0.0,0,0,0.8660254037844384,-0.5000000000000004,710.5,710.5,33.833333333333336,21.0,18.2,0.0182,0.0273,0.9834,128.0
4.0,0,1,-0.8660254037844387,0.49999999999999994,397.9,397.9,28.42142857142857,14.0,18.6,0.0299,0.0359,0.8218,107.0
5.58,0,1,6.123233995736766e-17,1.0,585.4,585.4,24.391666666666666,24.0,20.1,0.0144,0.0293,0.959,114.0
8.14,0,1,-0.5000000000000004,-0.8660254037844384,774.8,774.8,55.34285714285714,14.0,12.0,0.0398,0.0398,0.8590000000000001,108.0
5.73,0,1,-0.8660254037844387,0.49999999999999994,173.4,173.4,8.257142857142858,21.0,21.2,0.0637,0.0999,0.72,124.0
5.95,0,1,0.8660254037844387,0.49999999999999994,1255.5,1255.5,179.35714285714286,7.0,9.9,0.0075,0.012,0.9223,194.0
8.73,0,1,-0.4999999999999998,0.8660254037844387,1029.0,1029.0,114.33333333333333,9.0,11.4,0.0235,0.0249,0.8877,96.0
0.36,0,0,0.8660254037844384,-0.5000000000000004,1110.7,1110.7,50.48636363636364,22.0,14.4,0.044,0.0286,0.7902,74.0
4.7,0,1,-1.8369701987210297e-16,-1.0,938.4,938.4,58.65,16.0,18.3,0.0045,0.0228,0.9194,66.0
1.83,0,1,6.123233995736766e-17,1.0,1150.3,1150.3,71.89375,16.0,14.8,0.0156,0.0544,0.8903,98.0
7.95,0,1,-0.5000000000000004,-0.8660254037844384,321.8,321.8,32.18,10.0,10.4,0.0474,0.0285,0.746,132.0
9.99,0,1,-0.8660254037844386,-0.5000000000000001,798.9,798.9,24.965625,32.0,29.9,0.0893,0.0753,0.7791,95.0
1.79,0,1,0.5000000000000001,0.8660254037844386,808.0,808.0,67.33333333333333,12.0,9.9,0.0075,0.012,0.9223,194.0
6.28,0,1,0.8660254037844384,-0.5000000000000004,911.1,911.1,53.59411764705882,17.0,17.2,0.0028,0.0615,0.8239,120.0
0.0,0,0,1.0,-2.4492935982947064e-16,101.0,101.0,12.625,8.0,18.8,0.0252,0.0207,0.9369,130.0
6.19,0,1,-0.4999999999999998,0.8660254037844387,576.2,576.2,30.326315789473686,19.0,22.7,0.0396,0.0838,0.8296,123.0
6.59,0,1,-0.8660254037844387,0.49999999999999994,891.0,891.0,59.4,15.0,20.8,0.0563,0.0592,0.8878,186.0
12.03,0,1,-1.0,1.2246467991473532e-16,1626.6,1626.6,116.18571428571428,14.0,14.1,0.0,0.0234,0.9066,158.0
3.02,0,1,-1.8369701987210297e-16,-1.0,491.0,491.0,14.441176470588236,34.0,21.9,0.0723,0.0685,0.7657,126.0
4.99,0,1,-0.4999999999999998,0.8660254037844387,513.7,513.7,30.21764705882353,17.0,12.0,0.0433,0.0388,0.8959999999999999,133.0
7.94,0,1,0.8660254037844384,-0.5000000000000004,725.6,725.6,42.682352941176475,17.0,17.0,0.0396,0.0424,0.985,127.0
5.01,0,1,-0.5000000000000004,-0.8660254037844384,705.3,705.3,27.126923076923074,26.0,27.8,0.042,0.0842,0.7162,87.0
0.0,0,0,0.8660254037844387,0.49999999999999994,466.2,466.2,38.85,12.0,10.0,0.0017,0.0238,0.9912,77.0
6.29,0,1,0.5000000000000001,0.8660254037844386,828.4,828.4,46.02222222222222,18.0,18.4,0.0474,0.0465,0.8087,116.0
2.44,0,1,0.5000000000000001,0.8660254037844386,597.7,597.7,66.41111111111111,9.0,13.1,0.0143,0.0082,0.9692,67.0
