Unnamed: 0,material_code,material_category,unit_cost,lead_time_days,reorder_level,supplier_on_time_rate,as_of_date,quantity_on_hand,forecast_demand_next_30_days,actual_demand_next_30_days,stockout_within_lead_time,notes
3139,MAT-01473,thread,10.01,23,138.9,0.99,2023/03/05,99.1,101.2,80.51,0,
12261,MAT-00949,buttons,1.52,20,148.0,0.7165,08-21-2023,292.2,140.5,171.51,0,
11362,MAT-02025,buttons,3.92,24,246.5,0.7602,11-17-2023,110.8,254.9,320.52,1,
13316,MAT-01721,thread,0.92,4,204.8,0.6698,2025/01/04,273.3,85.1,62.51,0,
27458,MAT-00093,dyechemicals,3.44,23,177.6,,2024/09/09,374.2,85.1,96.6,0,
12441,MAT-02373,fabric,2.21,7,140.1,0.842,27/12/2023,245.2,149.7,157.96,0,
14580,MAT-00290,thread,4.37,28,112.8,0.9384,04-30-2025,159.9,125.9,95.73,0,phone confirmed
24589,MAT-01837,thread,$1.57,10,149.7,0.8644,17-Jul-2024,207.2,124.8,,0,
27612,MAT-02138, fabric,8.9,3,198.8,85.6%,2024-03-26,,124.2,183.11,0,
7595,MAT-02289,packaging,1.76,21,129.9,0.7708,10-Jan-2025,320.0,71.5,82.19,0,
14329,MAT-01313,buttons,3.24,11,262.5,0.7648,17/02/2023,357.0,121.5,147.55,0,
36186,MAT-00310,zippers,1.81,14,86.3,0.987,21-May-2024,188.3,83.9,117.22,0,
32040,MAT-02687,packaging,2.12,16,172.0,0.99,2025/04/17,153.8,95.7,126.01,0,
20941,MAT-02643,trims,4.79,3,99.0,0.7352,2024/11/20,205.3,27.6,45.51,0,
15144,MAT-02303,TRIMS,3.91,12,236.4,0.8284,07-Sep-2024,267.0,134.7,161.06,0,
13509,MAT-01183,thread,3.12,21,156.7,0.7423,01-16-2025,-298.2,50.5,43.78,0,
12623,MAT-02113,packaging,11.79,25,180.8,0.91,12-12-2023,0.0,108.8,62.87,1,
39692,MAT-02086,Zippers,3.72,25,102.2,0.9536,27/02/2024,114.0,20.1,31.16,0,
34132,MAT-00580,buttons,3.48,7,143.7,0.99,12-Oct-2024,67.6,179.1,168.97,1,
806,MAT-00496,dye_chemicals,$3.63,20,119.7,0.9179,14/05/2024,318.5,69.0,99.27,1,
12191,MAT-00219,Buttons,3.09,32,83.7,,02-08-2023,-56.0,69.4,76.29,1,
13289,MAT-01956,buttons,2.22,14,126.4,0.892,2024-08-13,94.5,104.4,85.5,0,
31882,MAT-01652,trims,0.95,12,162.3,0.8589,26-Apr-2024,361.4,58.4,23.71,1,customer requested rush
20102,MAT-02105,packageing,3.08,11,256.0,0.99,2025/06/15,158.0,122.8,153.96,0,
5492,MAT-02809,packaging,0.49,4,218.2,0.772,29-Jan-2024,0.0,133.2,91.45,1,
10667,MAT-01880,fabric,0.97,11,162.7,0.847,07-21-2023,167.5,79.4,78.1,0,
39061,MAT-01395,thread,7.4,22,200.7,,14-Oct-2024,314.6,221.0,,0,
8763,MAT-00371,dye chemicals,$3.95,12,211.5,0.9498,2023/07/05,,139.0,153.63,0,
6746,MAT-01236,packaging,3.27,22,196.6,0.8512,2023-12-01,379.0,61.2,73.33,0,
31778,MAT-00518,PACKAGING,25.06,8,109.8,0.9446,2023-06-11,118.1,33.0,40.83,0,
21438,MAT-00866,zippers,1.64,13,298.1,0.8334,2024-12-28,167.835957643319,232.2,301.52828123730643,0,
22150,MAT-02085,fabric,1.07,17,100.8,0.8202,2025/04/20,320.1,26.4,30.49,0,
10885,MAT-00126,thread,3.55,26,116.3,0.7324,10-16-2024,56.6,132.3,175.4,1,
18571,MAT-01088,buton,1.69,25,31.4,0.99,28-Dec-2024,24.1,77.3,144.76,1,
12505,MAT-02108,trims,5.31,15,137.6,95.8%,15/11/2024,148.5,137.5,157.14,0,
44833,MAT-01024,fabric,$2.41,23,239.5,0.7859,2025/04/24,492.4,146.2,116.81,0,
10451,MAT-01386,fabric,2.13,21,247.5,99.0%,11-Nov-2024,458.9,237.1,246.76,0,
34424,MAT-02940,packaging,0.91,30,178.2,0.99,28/11/2024,272.6,127.3,112.17,0,
38937,MAT-02389,trims,1.23,12,133.7,0.7805,30-Apr-2023,117.1,124.8,136.18,0,
37515,MAT-00698, fabric,1.2,21,184.0,0.9788,22-Aug-2023,178.6,201.6,154.43,0,
35122,MAT-02414,buttons,5.78,10,226.2,0.6946,08-25-2023,363.5,196.3,253.64,0,
44299,MAT-02358,trims,8.61,21,221.7,88.7%,12-24-2024,46.4,226.7,147.93,1,
40181,MAT-02331,dye_chemicals,8.41,5,110.6,0.99,2023-09-27,58.3,191.2,156.24,0,
21328,MAT-02809,packaging,0.49,4,218.2,0.772,08-11-2024,0.0,154.6,113.38,1,
38166,MAT-00573,fabric,2.08,20,144.3,0.9408,2024/02/02,-155.3,124.3,104.77,0,
28633,MAT-00975,fabric,3.33,19,142.1,98.3%,16-May-2024,279.7,72.1,95.2,0,
32191,MAT-02197,packaging,3.71,3,238.4,0.8664,22/09/2024,2.8,241.9,235.0,1,
44431,MAT-00880,PACKAGING,1.18,8,166.4,0.8016,2024-05-16,216.6,95.8,99.97,0,
28101,MAT-00793,fabric,16.06,14,128.8,0.935,2024/05/25,221.2,72.7,,0,
14590,MAT-01562,thread,6.63,22,116.7,98.4%,2024/10/21,203.1,94.5,110.18,0,phone confirmed
22033,MAT-00097,dye chemicals,9.76,9,121.0,0.6037,14-May-2023,247.19725093683098,120.0,127.70385579025387,0,
18730,MAT-00405,packaging,3.31,13,154.2,0.8691,29/03/2024,197.0,65.4,42.21,0,
26838,MAT-01203,packaging,4.66,19,109.5,0.7386,27-Sep-2024,186.4,161.4,198.86,0,
12872,MAT-01551,dye_chemicals,2.26,20,236.0,,24/08/2023,415.2,248.7,295.21,0,
15476,MAT-01732,trims,4.52,33,144.9,0.7151,22-Oct-2024,227.2,167.0,154.09,0,
12636,MAT-00946,thread,1.36,4,178.4,0.99,27/02/2023,340.4,46.2,54.77,0,
24095,MAT-00456,thread,,19,197.3,0.7158,20-Feb-2023,261.9,96.7,111.91,0,
44125,MAT-00345,thread,6.58,17,169.0,0.6989,10-30-2023,257.7,198.0,120.23,0,
36062,MAT-00544,zippers,8.1,26,96.4,,2024-04-21,,107.9,110.91,0,
33859,MAT-00843,fabric,2.42,19,143.4,,2023/01/27,331.9,92.7,52.03,0,
5105,MAT-02546,thread,2.36,5,209.1,0.8862,26-Jul-2023,376.3,131.5,136.59,0,see email
35011,MAT-00257,zippers,3.77,19,159.6,0.99,2025-03-16,264.6,40.2,,0,n/a
44669,MAT-00275,buttons,7.12,12,164.8,0.747,2023-10-17,0.0,144.7,133.48,1,
43433,MAT-00021,trims,1.83,18,109.5,0.9632,26-Aug-2024,165.6187852830007,167.6,104.47568919086228,0,
22792,MAT-02334,zippers,3.19,10,212.4,0.7506,2023/09/10,306.3,152.7,163.9,0,
36761,MAT-01982,buttons,0.8,21,249.7,85.4%,2023/06/09,70.1,101.1,97.73,1,
39148,MAT-00521,buttons,6.39,18,143.2,0.861,28-May-2023,171.6,113.2,104.48,0,
14165,MAT-00214,buttons,2.22,8,149.7,,2023-10-10,12.2,98.3,120.99,1,
37882,MAT-01110,dye chemicals,2.09,27,144.6,0.99,01-16-2025,272.6,85.7,70.16,0,
28274,MAT-00289,zippers,2.52,13,263.3,0.6776,2024/12/18,473.7,293.8,297.06,0,customer requested rush
32209,MAT-02941,zippers,3.05,9,90.6,0.9415,2023/09/02,91.1,63.2,65.51,0,
12345,MAT-01196,thread,1.87,16,124.5,,2024-01-01,210.9,68.8,72.28,0,
9666,MAT-02704,thread,1.51,20,254.4,0.6916,26-Jun-2024,181.6,88.7,111.44,0,
16349,MAT-02697,Thread,4.36,22,113.3,0.99,08-12-2023,71.7,59.5,51.41,1,
25265,MAT-00082, trims,1.95,16,202.2,0.6837,04-09-2024,311.9,57.7,74.56,0,urgent
11277,MAT-02682,packaging,1.18,13,113.7,0.8122,2024-08-25,0.0,156.7,128.73,1,
32440,MAT-01247,zippers,1.57,13,292.5,,2025-05-05,1034.1,143.6,85.67,0,
1479,MAT-02983,buttons,7.26,4,194.0,0.8836,2023-10-21,716.0,171.4,186.61,0,
44550,MAT-00162,fabric,2.41,10,209.7,0.8386,2023/01/18,0.0,109.9,134.99,1,
15150,MAT-00656,packaging,0.83,17,175.2,0.952,2024/09/26,187.5,185.7,195.51,0,
25109,MAT-01375,zippers,6.4,19,190.0,0.99,2025-01-23,614.6,147.0,137.79,0,
43060,MAT-01267,fabric,9.65,21,115.4,0.8414,12/05/2023,154.7,87.3,80.28,0,
14528,MAT-01452,trims,0.7,15,249.3,0.7468,2024/02/06,184.9,79.9,96.14,0,
11036,MAT-00744,Packaging,4.4,29,198.3,0.8296,2024-03-08,228.9,99.2,70.84,0,
16777,MAT-01394,febric,0.72,8,243.8,0.7216,29-May-2023,620.5,125.5,136.91,0,
33638,MAT-02350,Dye Chemicals,2.92,17,228.6,98.1%,01-19-2025,377.6,110.2,103.42,0,
29895,MAT-01726,buttons,0.82,25,117.2,0.8689,31/08/2023,45.8,97.6,97.82,1,
43854,MAT-01982,buttons,0.8,21,249.7,0.8535,09-06-2023,419.1,280.1,203.18,0,re-check qty
15019,MAT-02433, thread,,11,206.0,94.9%,05-13-2024,306.8,102.1,110.0,0,
42260,MAT-02712,trims,2.06,21,173.8,0.8928,09-29-2023,424.3,136.0,146.76,0,
20667,MAT-02063,buttons,2.54,15,194.3,0.8195,01-19-2023,413.7,109.8,133.88,1,
41534,MAT-01920,Thread,2.33,12,153.2,0.9583,02-Oct-2024,388.8,168.3,,0,
44431,MAT-00880,PACKAGING,1.18,8,166.4,0.8016,2024-05-16,226.56835479667578,95.8,99.43453419480247,0,
3475,MAT-00741,buttons,3.44,25,176.4,0.916,03/01/2023,0.0,156.3,117.08,1,
26384,MAT-01983,buttons,2.56,22,124.7,0.8774,2023-05-20,156.6,82.0,87.98,0,
28772,MAT-00859,thread,5.26,18,184.8,77.1%,20/06/2023,2.3,106.3,112.85,1,
39591,MAT-01798,fabric,$1.25,25,232.6,0.6958,2024/02/15,93.07711644174694,112.1,139.58108726581935,1,
35692,MAT-00205,Trims,3.25,15,152.3,0.7616,12-07-2024,318.8,181.8,157.57,0,TBC
18946,MAT-01899,TRIMS,2.61,18,133.9,0.81,2024-12-07,266.4,174.3,225.49,0,re-check qty
34365,MAT-02018,buttons,2.22,21,79.7,0.9519,2023-11-24,113.8,248.6,144.15,1,
32572,MAT-01998, packaging,1.41,25,206.5,0.9812,2024-12-01,-0.0,153.7,132.63,1,
13607,MAT-02805,trims,8.2,11,70.5,0.8896,2023-05-02,53.3,28.3,41.31,0,
43197,MAT-02233,Buttons,1.76,23,174.1,0.8248,10-May-2023,40.7,122.1,105.52,1,
27272,MAT-02509,buttons,2.97,23,198.8,0.7478,09-11-2023,57.0,248.8,149.04,1,
11806,MAT-00651,zippers,1.36,18,153.1,0.8165,2023/08/24,133.0,296.0,211.69,1,
43438,MAT-02803,packaging,2.1,16,151.2,0.9356,2024/07/02,60.0,84.6,,0,
10708,MAT-01496,fabric,2.36,27,80.4,0.9204,04/12/2023,98.6,115.4,107.45,0,
5327,MAT-01962,packaging,$4.69,24,131.2,0.8385,24-May-2025,169.2,78.8,77.6,0,
7798,MAT-02236,dye_chemicals,$10.51,20,151.3,0.8023,03-31-2025,0.0,44.8,38.5,1,
39272,MAT-00167,trims,9.11,25,177.8,99.0%,09-03-2024,322.6,113.4,156.5,0,
19013,MAT-00808,packaging,4.8,21,202.6,0.812,2023/08/05,124.1,114.5,165.5,0,
1031,MAT-01540,THREAD,0.85,13,104.4,0.7273,03-03-2025,19.6,51.3,38.44,1,
21778,MAT-01861,fabric,1.4,3,82.3,0.9122,2023/05/16,262.8,47.0,50.79,0,TBC
1367,MAT-00588,trims,4.19,27,150.1,0.8411,06-02-2024,258.7,58.7,80.54,0,see email
40714,MAT-02527,packaging,2.36,10,105.3,0.99,10/08/2024,124.1,102.8,125.83,0,
29404,MAT-00317,Thread,0.62,19,203.8,0.9782,2024/12/10,0.0,132.3,274.21,1,
19939,MAT-00751,fabric,12.23,15,139.3,0.81,12-Sep-2024,184.6,133.9,102.28,0,
42018,MAT-02130,fabric,1.4,24,23.2,0.6338,03-02-2025,13.8,38.5,60.47,1,
19580,MAT-01119,dye_chemicals,1.07,20,290.6,,14-Feb-2025,240.0,261.0,159.07,0,
5900,MAT-00338,dye chemicals,,20,199.9,,21-Oct-2024,186.1,153.8,133.08,0,
21859,MAT-02637, thread,4.55,14,77.6,0.9659,01-27-2023,104.7,57.0,52.88,0,re-check qty
34848,MAT-00373,trims,$1.63,5,170.1,0.8889,20/11/2023,285.8,97.8,115.19,0,
19166,MAT-00549,dye_chemicals,2.06,20,178.4,0.7657,07-13-2023,283.4,114.5,121.17,0,
22090,MAT-01127,fabric,3.25,17,135.6,0.99,12-08-2024,-165.7,213.1,150.15,0,
34277,MAT-00331,trims,1.59,19,90.9,0.8322,12-Jul-2024,101.2,57.9,29.35,0,
40847,MAT-01709,dye_chemicals,6.93,13,130.8,0.8476,22-Jan-2025,212.2,46.7,52.78,0,
8851,MAT-01886,fabric,4.0,18,187.8,0.9753,2023-11-10,0.0,140.8,159.41,1,
41870,MAT-01187,fabric,5.73,22,98.5,0.9797,13/10/2024,106.2,95.2,173.01,0,
13372,MAT-00781,dye_chemicals,0.4,15,200.5,0.8857,01/02/2023,305.2,82.5,60.62,0,
42410,MAT-00901,packaging,$2.77,9,131.4,0.99,12/10/2024,-0.0,108.1,115.81,1,
34982,MAT-02858, fabric,$4.99,7,140.6,0.7078,2024-04-20,172.2201922952062,108.2,88.12021693320455,0,
36290,MAT-02822,dye_chemicals,7.58,28,147.5,,11/09/2024,123.7,204.5,265.74,1,
38957,MAT-00431,trims,$1.36,19,116.7,0.7701,01-03-2025,177.4,53.4,57.95,0,phone confirmed
29706,MAT-01340,dye chemicals,3.57,28,185.4,0.7415,01-23-2023,270.6,139.9,115.35,0,
27191,MAT-01882,packaging,10.01,9,155.2,0.6754,01/10/2024,327.8,38.5,29.87,0,
35483,MAT-01797,packaging,8.64,15,165.4,0.8839,23/05/2025,157.4,136.8,103.71,0,
4934,MAT-00656,Packaging,0.83,17,175.2,0.952,25-Aug-2023,246.3,206.2,207.23,1,
11903,MAT-02313,fabric,$2.55,16,153.1,0.8277,10/12/2023,205.6,190.9,161.62,0,
36273,MAT-00520,dye_chemicals,3.31,19,89.5,0.733,2025-03-21,97.84134900650226,74.9,80.33261902852945,0,
19629,MAT-02754,dye_chemicals,$7.99,11,224.9,0.7767,01-27-2024,338.7,127.4,157.61,0,
7011,MAT-02946,dye_chemicals,1.5,21,221.7,0.8547,06-05-2025,120.4,112.7,154.56,1,
28709,MAT-01493, packaging,3.31,16,60.8,0.99,07-Jan-2024,128.5,137.7,197.35,0,see email
27014,MAT-00688,TRIMS,,11,264.6,0.603,11-Oct-2024,0.0,249.1,283.46,1,TBC
10818,MAT-00536,fabric ,0.68,15,162.5,0.8529,18-Jul-2023,84.05185428682245,113.6,149.76660681622118,0,
25810,MAT-02334,zippers,$3.19,10,212.4,0.7506,16-Aug-2023,271.8,126.0,196.05,0,
14429,MAT-02767,zippers,1.0,17,185.4,99.0%,14-Mar-2025,-0.0,122.2,156.11,1,
22003,MAT-02754,dye chemicals,7.99,11,224.9,0.7767,2023-03-01,320.0,157.0,180.73,0,
28723,MAT-00962,zippers ,7.59,14,102.4,0.99,2024/01/15,290.4,59.4,49.63,0,
27373,MAT-02756,trims,$0.53,14,161.8,0.906,08-Mar-2024,42.0,140.8,126.11,1,
21947,MAT-00641,dyechemicals,2.6,16,181.1,0.9635,2024/05/06,256.1,88.5,48.77,0,
4047,MAT-00876,thread,5.76,24,197.2,0.99,15/10/2023,352.1,120.0,142.07,0,
42165,MAT-01913,buttons,2.22,22,231.8,0.8454,23/07/2024,233.3,156.9,120.53,0,
28975,MAT-00922,DYE-CHEMICALS,0.77,14,153.3,0.6714,2024/02/25,294.4,84.5,68.57,0,
9603,MAT-00154,thread,8.21,21,157.1,0.7197,2023/09/22,70.4,109.8,102.63,1,
814,MAT-02551,dye_chemicals,7.1,20,54.5,,06/05/2024,88.1,109.1,140.76,0,
15840,MAT-00004,febric,25.89,10,93.9,65.5%,2023/12/21,250.9,63.6,42.09,0,re-check qty
30217,MAT-00525,trim,2.05,32,159.0,93.4%,2024/03/04,272.7,105.6,93.55,0,
21360,MAT-02164,trim,,10,152.8,0.99,2024/12/25,127.8,236.9,225.22,0,
38678,MAT-00241,Thread,8.36,22,188.8,0.8505,29/02/2024,868.1,57.5,73.03,0,
42004,MAT-01396,thread,$1.22,19,10.0,0.8386,17-Jul-2023,18.6,57.8,61.77,1,
2602,MAT-00879,dye_chemicals,1.15,20,120.3,0.8396,2023-08-29,90.2,71.0,74.23,0,customer requested rush
10747,MAT-00370,Trims,2.53,16,150.8,0.603,2025-02-25,225.9,76.9,68.91,0,
10755,MAT-02829,zippers,$0.80,12,183.9,0.6888,2023-12-22,417.2,147.3,88.16,0,
19927,MAT-01508,fabric,1.76,17,106.6,0.7733,14-Sep-2024,268.5,50.6,52.82,0,TBC
41936,MAT-02633,zippers,4.13,13,102.3,91.3%,10-15-2023,152.9,65.5,68.68,0,
38788,MAT-01968,buttons,8.48,14,171.6,0.8871,2024-04-29,297.7,109.7,127.01,0,
24972,MAT-00769,trims,3.59,25,203.7,80.5%,12-12-2023,158.8,256.1,160.17,0,
18034,MAT-01352,fabric,0.4,32,147.5,0.7976,06-12-2025,226.7,141.7,144.22,0,phone confirmed
4489,MAT-02639,buttons,$3.70,19,219.6,0.8417,2024/03/05,467.9,147.3,141.7,0,
3275,MAT-01019,fabric,$3.23,12,264.2,0.6798,2024/09/24,0.0,275.9,230.79,1,
6281,MAT-00745,trims,9.97,16,86.9,0.836,13-Feb-2023,,27.9,30.36,0,phone confirmed
12457,MAT-00814,fabric,,21,258.2,0.99,07-13-2023,309.3,110.4,71.13,0,
564,MAT-00514,thread,4.32,3,101.9,0.9587,26-Feb-2025,215.0,67.9,62.19,0,
2048,MAT-01769,Packaging,$1.80,15,208.6,0.7182,01-Jul-2023,419.6,107.6,103.82,0,
38199,MAT-00483,buttons,6.31,19,196.7,0.6246,2024-05-25,309.3,112.2,120.7,0,
17697,MAT-01423, thread,3.13,25,134.1,0.7508,05-08-2025,242.8,79.1,79.66,0,
22988,MAT-02496,dye_chemicals,2.46,16,139.8,90.1%,2023-03-04,385.1,63.1,70.9,0,
11246,MAT-00400,Fabric,$6.41,17,173.7,0.7979,02-Feb-2023,252.5,78.7,79.9,0,
39901,MAT-02180,dye_chemicals,,17,185.9,0.9297,2024/06/22,381.6,98.3,134.48,0,
23655,MAT-01981,packaging,5.0,11,89.4,0.8521,2025-04-20,53.9,43.0,39.72,0,
29227,MAT-02912,packaging,3.52,20,194.6,0.7491,03-19-2024,102.8,124.5,118.66,0,
42289,MAT-01340,dye_chemicals,$3.57,28,185.4,0.7415,12-30-2023,-194.3,252.1,233.6,0,
5612,MAT-00607,DYE-CHEMICALS,$1.59,7,213.7,0.8409,2023-11-30,551.4,129.9,122.95,0,
43958,MAT-02746,dye_chemicals,4.49,28,143.2,0.99,2024-11-05,115.5,125.4,160.73,0,
32636,MAT-01990,packaging,11.05,30,181.8,0.891,2025/01/09,262.1,130.9,102.37,0,
43630,MAT-01573,zippers,$1.33,20,152.9,0.7942,05-02-2024,145.4,59.4,46.59,0,
44567,MAT-00165, fabric,$1.75,13,150.9,0.9035,2025/05/24,323.7,118.1,117.19,1,
3263,MAT-00143,packaging,$2.96,14,151.4,81.6%,2025/06/15,44.1,94.1,75.07,1,
13637,MAT-02783,buttons,1.14,16,207.2,0.971,02-28-2025,0.0,84.4,73.37,0,
22081,MAT-00787,Thread,4.84,15,169.4,0.8117,2024-12-17,250.3,202.0,123.98,0,
31801,MAT-00361,THREAD,6.53,23,90.5,0.7562,17/03/2025,148.4,71.4,99.9,0,
9839,MAT-00459,trims,$5.45,16,139.8,0.7393,2025/03/24,84.9,32.6,43.46,0,
4313,MAT-00156, packaging,4.48,27,56.5,0.807,03-07-2024,97.2,54.7,40.23,0,
26267,MAT-00472,zippers,5.67,18000,183.9,71.6%,22-Aug-2023,330.1,119.8,183.96,1,
16606,MAT-01767,trims,13.3,17,87.6,0.8564,13-Aug-2024,177.8,62.5,66.37,0,
15257,MAT-02673,thread,5.49,10,127.6,0.8184,06-Sep-2023,45.8,87.8,105.37,0,
37510,MAT-02271,thread,4.7,23,250.6,0.7634,2023-06-22,0.0,168.7,105.52,1,
11395,MAT-02190,zippers,$1.47,22,232.8,0.99,2023-12-31,1046.5,173.0,262.52,0,
21037,MAT-01742,packaging,4.25,3,175.7,0.9614,14-Jun-2024,505.6,97.0,107.84,0,
43278,MAT-02608,packaging,1.15,23,121.5,0.9106,11/08/2024,105.4,105.4,95.85,0,
33277,MAT-01456,thread,5.06,30,143.8,0.8972,02-26-2024,291.3,28.9,39.84,0,
5588,MAT-01598,TRIMS,5.01,23,102.7,,2024/01/18,196.2,42.8,73.57,0,
34291,MAT-00245,zippers ,1.47,16,134.1,0.6702,09-05-2023,196.2,163.2,228.96,0,
22223,MAT-00448,BUTTONS,6.02,27,147.1,,07-26-2023,352.7,115.4,112.95,0,
6177,MAT-00043,packaging,1.41,17,136.3,0.671,2025-01-18,359.3,71.8,80.33,0,re-check qty
4152,MAT-01649,thread,2.57,23,214.6,0.7525,07-09-2024,,183.9,194.67,0,
43759,MAT-01730,packageing,2.81,29,178.5,91.6%,2023/04/08,397.7,52.2,75.58,0,
39814,MAT-00125,packaging,3.22,28,124.1,0.8122,2024-11-14,300.3,91.2,109.8,0,
16389,MAT-00914,trims,1.4,24,161.5,0.7215,2024/06/07,0.0,78.0,,1,
11202,MAT-01931,fabric,4.56,20,174.7,0.8805,2024-01-02,256.4063063656677,76.0,45.204665147418375,0,
32271,MAT-01116,packageing,1.67,19,262.4,0.8594,2023-02-22,477.0,162.9,199.69,0,
14130,MAT-00293,fabric,1.72,13,253.2,0.7824,2024-10-20,630.6,170.0,205.86,0,
9967,MAT-01390,trims,1.55,19,167.7,0.9628,03-13-2023,276.5,61.5,58.33,0,
21916,MAT-02892,fabric,1.08,24,206.5,0.6724,2024/07/31,433.0,112.9,145.9,0,
11801,MAT-00667,zippers,1.63,24,130.3,,2023/08/06,202.3,53.2,38.92,0,
1394,MAT-00844,thread,2.59,21,196.5,0.7716,19-Mar-2024,317.7946870468239,159.2,157.60057790721066,0,
4520,MAT-01586,trims,1.39,20,300.5,0.9522,23-Feb-2023,858.4,107.7,201.43,0,
7901,MAT-02693,trims,5.52,25,174.9,0.8094,25-Feb-2023,258.1,132.2,97.65,0,
17432,MAT-00603,packageing,0.43,17,184.5,77.7%,2024/07/31,301.1,123.9,145.93,0,
29681,MAT-02712,trim,2.06,21,173.8,89.3%,2024/05/20,67.9,97.4,89.97,1,
9396,MAT-00632,buttons,$6.70,21,180.0,62.5%,06/04/2023,95.0,108.8,115.63,0,
22327,MAT-00292,buttons,,9,110.3,,2024-01-02,138.5,45.7,53.52,0,
1419,MAT-02059,dye_chemicals,1.73,11,179.8,76.3%,2025/05/08,402.2,148.3,103.2,0,
22797,MAT-02248,dye_chemicals,0.5,7,145.7,0.8056,23-Oct-2023,365.5,151.5,175.84,0,
3768,MAT-01555,zippers,0.84,25,227.3,0.9788,10-24-2023,195.3,303.5,324.25,1,
5041,MAT-00001,buttons,0.5,25,195.6,0.9227,18/08/2023,491.2,176.3,233.25,0,
7326,MAT-02955,dye_chemicals,1.58,18,111.6,0.7987,2023/05/15,158.7,89.4,82.07,0,
30125,MAT-02200,fabric,2.99,13,117.9,94.0%,2024/05/08,192.1,79.6,74.59,0,
407,MAT-01236,packaging,3.27,22,196.6,0.8512,14/03/2024,344.9,36.1,48.88,0,
5568,MAT-02348,zippers,1.21,18,174.7,0.8869,2024-08-07,183.6,125.6,137.73,0,
28283,MAT-01270,THREAD,2.51,14,180.9,0.8998,21-Mar-2025,315.7,85.4,93.66,0,
9398,MAT-01032,packaging,0.68,16,123.7,0.9243,29-Apr-2024,249.0,53.7,44.82,0,
9749,MAT-01869,buttons,1.45,6,135.0,0.88,2023-09-19,129.6,133.0,104.74,0,
29023,MAT-02650,zippers,4.31,21,139.3,0.99,14-Oct-2023,35.8,48.8,45.36,0,
913,MAT-02720,fabric,,28,161.6,0.7364,2025/01/12,214.7,77.5,106.67,0,
44680,MAT-02701,fabric,6.23,14,242.3,0.9334,03/11/2024,383.8,289.9,244.37,0,
40478,MAT-02297,dye_chemicals,$6.14,22,239.3,0.7576,2024-05-20,152.1,134.4,115.53,0,
30333,MAT-01516,packaging,3.47,20,184.1,0.99,04-28-2023,59.6,79.0,62.98,0,
2796,MAT-02456,trims,7.23,13,143.4,0.9679,12-15-2023,0.0,151.2,101.98,1,
9284,MAT-00062,trims,2.06,19,174.3,0.8833,2024/03/16,252.1,90.4,79.99,0,
35466,MAT-00596,trims,$7.94,19,127.2,0.99,2024/03/19,24.8,39.3,40.72,1,
9070,MAT-01429,thread,$1.30,16,117.6,0.9195,18-Mar-2025,92.0,108.7,104.29,0,
32682,MAT-01008,Zippers,2.59,17,135.3,0.8451,2024/01/05,,84.3,105.89,0,
10647,MAT-00083,thread,7.12,13,248.2,0.6621,03-23-2025,475.9,155.2,121.16,0,
21056,MAT-00351,thread,1.09,20,10.0,,2023-01-19,20.9,33.0,36.87,1,
10654,MAT-00382,zipers,2.57,14,197.7,0.8754,21/03/2023,0.0,102.5,112.9,1,
42081,MAT-02659,fabric,4.94,19,82.6,88.0%,2025/01/26,158.1,41.1,36.0,0,
15802,MAT-01055,fabric,2.03,12,146.0,0.6586,20/03/2023,368.2,132.5,79.08,0,
13188,MAT-01683,buttons,$0.93,40,124.2,0.969,2023-09-07,181.8,78.1,100.51,0,
31705,MAT-00102,FABRIC,0.91,11,98.6,0.7458,04-03-2025,11.5,44.1,30.63,1,
4968,MAT-02764,packaging,16.8,12,138.1,0.7887,2024-09-26,219.0,133.4,146.33,0,
17119,MAT-02945,zippers,$5.31,21,140.8,0.8478,2025-01-23,85.4,112.8,153.38,1,
2435,MAT-01237,Zippers,3.85,25,130.0,0.9008,17/01/2023,1.7,113.4,127.76,1,
16080,MAT-02650,zippers,4.31,21,139.3,0.99,20-Mar-2024,302.3,30.3,31.34,0,
6489,MAT-00128,zippers,5.68,23,66.2,,04-Jul-2023,34.9,23.9,24.09,0,
3739,MAT-01094,packaging,1.25,8,157.9,,28/06/2023,103.1,51.9,64.16,0,
12002,MAT-01190,dyechemicals,1.79,28,182.7,,14/03/2024,229.6,90.4,52.5,0,
32395,MAT-00348, trims,2.76,18,219.9,0.8474,2024/05/19,499.6,86.7,121.77,0,
33714,MAT-01224,zippers,11.49,6,146.3,0.6725,2024-11-27,511.6,71.0,91.24,0,
31006,MAT-00193,packageing,5.53,15,135.5,0.8542,18/01/2023,400.6,54.8,59.82,0,
25210,MAT-02771,trims,3.0,29,213.3,0.9571,2024-10-05,175.5,289.9,224.58,1,
18930,MAT-01020,zippers,2.09,26,273.9,85.3%,15-Mar-2023,711.1,166.3,184.71,0,
14434,MAT-02130,fabric,1.4,24,23.2,0.6338,2024-01-17,26.9,45.2,63.09,1,
35930,MAT-01408,buttons,2.18,11,85.0,0.6639,2025/04/12,1.0,97.5,67.99,1,
18469,MAT-01659,Thread,8.05,17,167.5,0.9743,2025-01-13,208.5,48.3,41.87,0,phone confirmed
32931,MAT-01939,buttons,1.6,9,166.3,,14/04/2024,562.3,44.4,66.12,0,
44295,MAT-00882,zippers,,15,149.6,0.9461,28-May-2024,446.7,76.3,65.85,0,
19828,MAT-02338,thread,1.32,19,94.9,0.835,05-15-2025,105.1,66.4,90.74,0,
