Unnamed: 0,supplier_name,supplier_country,supplier_category,supplier_on_time_delivery_rate,supplier_defect_rate,supplier_cancellation_rate,supplier_avg_lead_time_days,supplier_order_volume_last_year,order_date,expected_delivery_date,quantity,delay_days,is_delayed,is_anomaly,notes
52326,Anderson-Crawford,China,PACKAGING,0.9368,0.0,0.0286,11.3,189,04/06/2024,2024-06-12,,7.5,1,0,
42663,Bennett Ltd,China,Packaging,0.8958,0.0561,0.0461,17.2,130,2023/12/01,12-18-2023,,0.0,0,0,
55743,Weaver and Sons,Vietnam,dye_chemicals,0.9834,0.0273,0.0182,18.2,128,2024-11-12,06-Dec-2024,800.0,4.71,1,0,
10395,Davis-Ortiz,Indonesia,thread,0.9122,0.008,0.0232,15.8,181,18-Jan-2024,2024-01-28,840.9,9.33,1,0,
38409,"Gould, Bowen and Williams",India,zippers,0.8942,0.0303,0.0468,15.7,144,06-Feb-2025,28/02/2025,901.0,3.12,1,0,
45542,Jackson-Mcgee,Bangladesh,trims,0.9286,0.0076,0.0235,15.8,123,2023-04-08,19-Apr-2023,638.7,0.0,0,0,
41495,"Ochoa, Lee and Henson",Vietnam,dye_chemicals,91.6%,0.0399,0.0,15.8,206,15/04/2023,2023/05/04,656.0,0.0,0,0,
16346,"Foster, Erickson and Howe",Vietnam,zippers,0.8594,0.0685,0.0217,21.1,112,06/06/2023,2023-06-24,754.5,4.01,1,0,
40768,Smith-Gamble,Vietnam,zippers,78.7%,0.0189,0.0,14.8,150,07-23-2023,2023/08/09,428.6,8.33,1,0,
13978,Brown PLC,Indonesia,dye_chemicals,83.3%,0.0796,0.0369,15.0,131,08-28-2023,2023/09/22,681.2,10.98,1,0,
24323,"Hernandez, Dixon and Salas",INDIA,fabric,0.9437,0.0258,0.0311,14.8,134,2025/03/21,2025-04-13,"3,564",24.17,0,1,
8585,"Arnold, Lopez and Wells",Bangladesh,dye_chemicals,0.8376,0.0499,,27.9,92,15-Feb-2025,23/03/2025,401.7,3.02,1,0,
10279,Mendoza-Patterson,Vietnam,PACKAGING,0.756,0.032,0.0556,23.5,64,11-Jul-2024,07-25-2024,176.9,0.06,0,0,
47536,Klein-Velasquez,Sri Lanka,THREAD,0.999,0.0407,0.0116,14.9,159,08-06-2024,24/08/2024,811.2,9.171818408912984,1,0,
55343,"Simpson, Palmer and Moreno",India,trims,0.8775,0.0756,0.0297,23.1,122,02-15-2023,05/03/2023,606.5,2.3,1,0,
34116,Simmons-Potts,Indonesia,thred,71.8%,0.0581,0.0257,24.3,34,06-17-2024,07-22-2024,571.0,4.91,1,0,
46402,Walter-Franklin,China,fabric,0.8188,,0.0563,11.0,58,08-09-2024,2024-08-15,741.7,15.16,1,0,
42015,Ramirez-Ponce,India,packaging,0.999,0.0393,0.0098,11.8,63,2024-03-31,2024-04-10,680.2,2.58,1,0,re-check qty
18553,Friedman-Diaz,Bangladesh,zippers,0.8427,0.0158,0.0506,24.0,118,03-12-2024,10/04/2024,41.6,39.36,0,1,
44893,"Leonard, Bradley and Harrison",China,packaging,0.9265,0.0465,0.0332,14.1,148,2024-10-23,11-10-2024,576.7,4.22,1,0,
16106,Mckenzie Inc,China,zippers,0.92,0.0299,0.0144,11.5,116,29/11/2024,12-07-2024,800.6,5.74,1,0,
47491,"Huynh, Rivera and Holden",Bangladesh,packaging,0.9593,0.0196,0.0049,16.5,28,2024-07-23,04/08/2024,617.9,7.01,1,0,
45583,Hester-Chandler,Viet Nam,fabric,92.7%,0.0272,0.0384,14.0,125,03-18-2023,08/04/2023,46.4,25.26,0,1,
48509,"Taylor, West and Davis",India,fabric,0.999,0.0218,0.0074,6.9,84,2023-09-12,22/09/2023,598.0,10.21,1,0,
37506,Rush-Smith,China,trims,90.1%,0.0,0.045,9.2,109,2024-07-17,2024/07/22,760.2,10.05,1,0,
54696,Gibson-Howell,Bangladesh,zippers,0.7759,0.0519,0.0645,31.2,62,05-Jul-2024,2024-08-02,733.4,9.04,1,0,
40897,Williams PLC,Bangladesh,fabric,0.9403,0.0102,0.0521,11.4,190,07-Nov-2023,2023-11-14,1153.4,8.3,1,0,
9986,"Long, West and Moore",Pakistan,packaging,0.999,0.034,,17.8,91,06-17-2024,06-27-2024,393.5,3.14,1,0,
19589,Turner LLC,sri lanka,trims,0.9513,0.0,0.0089,12.0,98,2023/04/30,05-06-2023,747.6,3.39,1,0,
27022,Freeman-Bowers,Sri Lanka,buttons,0.8785,0.0264,0.0213,18.9,160,2023/03/31,04-12-2023,454.4,8.85,1,0,
15666,Miller PLC,Vietnam,trims,0.8968,0.0462,0.0271,25.8,38,07-14-2023,10/08/2023,187.3,30.36,1,1,
54286,Harris LLC,Vietnam,thread,78.2%,0.053,0.0453,17.6,63,06-16-2025,2025-07-08,264.8,8.08,1,0,
58810,Downs-Lee,VIETNAM,zippers,0.9388,0.0098,0.0079,5.2,114,2023-11-03,08-Nov-2023,1092.3,7.1,1,0,
5538,Torres-Mills,Sri Lanka,Zippers,0.913,0.0337,0.0269,16.1,66,21-Feb-2025,11-Mar-2025,560.2,2.04,1,0,
14829,"Gill, Webb and Garcia",India,zippers,87.3%,0.0614,0.0115,15.8,156,2024/05/18,30-May-2024,639.8,1.36,0,0,
11413,Wright Inc,India,trims,0.7482,0.0531,0.0524,23.8,67,18-Mar-2023,2023-04-19,735.3,2.04,1,0,
16102,Olson PLC,Sri Lanka,fabric,0.7887,0.0529,0.0546,18.9,73,05-01-2023,2023-05-16,744.4,,1,0,
6658,Franklin Group,ID,packaging,0.8949,0.0048,0.033,14.2,157,2025-06-06,21/06/2025,407.1,2.28,1,0,
58694,"Cohen, Mcintyre and Reed",India,thread,0.8296,0.0838,0.0396,22.7,123,18-Jun-2023,2023-07-11,954.8,2.4,1,0,re-check qty
15742,Santos Ltd,Sri Lanka,buttons,0.7961,0.0694,0.0372,20.4,44,2024/09/18,2024-09-28,510,8.36,1,0,
42604,Robles Ltd,VN,packaging,0.999,0.0,0.0096,7.1,95,19/02/2025,02-22-2025,1278.1,6.0,1,0,
7903,Meyer Group,Vietnam,fabric,0.8847,0.0334,,20.7,96,06/06/2024,2024/06/24,748,2.09,1,0,
3335,Evans-Herrera,Pakistan,thread,0.8964,0.059,0.0503,17.2,58,2024-08-11,19-Aug-2024,580.7,15.17,1,0,
277,Massey PLC,Vietnam,trims,0.8826,0.0578,0.0359,17.8,56,08-01-2024,13/08/2024,377.1,6.47,1,0,
9743,Ferguson-Cruz,Pakistan,dye_chemicals,87.8%,0.0151,0.0182,9.6,134,05-Oct-2024,10-08-2024,82.8,36.91,1,1,
46990,"Blake, Lee and Higgins",Sri Lanka,fabric,79.4%,0.0757,0.0659,27.9,82,25-Oct-2023,14/11/2023,573.1,7.33,1,0,
17702,"Lane, Maldonado and Griffin",Vietnam,trims,0.9082,0.0099,0.0371,12.2,68,2023/09/21,09-29-2023,803.5,7.59,1,0,
26006,"Moore, Kaiser and Johnson",indonesia, buttons,0.9223,0.0741,0.0532,25.3,172,10-02-2023,2023-10-25,913.2,14.04,1,0,
1725,"Pratt, Gonzalez and Vasquez",Sri Lanka,trims,0.8657,0.0524,0.0572,29.0,154,23-Apr-2024,2024/05/16,569,8.06,1,0,
7325,Thomas-Bowman,Sri Lanka,zippers,82.3%,0.0398,0.0603,26.8,69,2023/07/02,07-29-2023,630.4,7.0,1,0,
17359,Thomas-Walker,India,thread,0.8446,0.0288,0.0338,21.3,36,06-14-2024,2024/07/07,1057.5,6.93,1,0,
21707,"Sanchez, Haas and Porter",Indonesia,THREAD,0.9621,0.0236,0.0205,20.9,95,25/08/2023,09-11-2023,730.3,6.52,1,0,
15252,"Galloway, Bishop and Smith",Sri Lanka, thread,0.784,0.0581,0.0393,28.6,104,2024/02/25,28-Mar-2024,988.6,7.33,1,0,
6010,Pace Group,India,fabric,0.9115,0.0317,0.0104,14.2,116,2024/07/02,2024/07/17,575.6,1.45,0,0,see email
26392,Garrett LLC,Indonesia,dye_chemicals,0.9886,0.0309,0.0391,19.7,117,04-01-2024,04-20-2024,463.2,0.0,0,0,
6714,Jones LLC,VN,buttons,0.9257,0.0472,0.032,16.4,121,2024/01/05,21-Jan-2024,937.0,5.89,1,0,
37272,"Conley, Ballard and Mckenzie",China,buttons,0.9117,0.0315,0.05,18.7,56,07-16-2023,31-Jul-2023,1458.4,14.15,1,0,
21750,Anderson Inc,vietnam,trims,0.7424,0.0744,0.0402,22.0,128,13-Jun-2025,07-04-2025,606.2,12.74,1,0,
7711,"Knight, Benton and Vaughn",India,fabric,0.9057,0.0713,0.038,13.7,56,2023/09/27,14-Oct-2023,542.4,6.7,1,0,
28136,Flores-Richardson,Pakistan,Trims,0.7783,0.05,0.0616,24.3,113,06/05/2024,2024/06/10,785.0,9.56,1,0,
10380,Riddle-Romero,Vietnam,thread,0.8748,0.0643,0.0553,13.5,116,2025/04/17,06/05/2025,746.3,,1,0,
35147,Thompson LLC,Indonesia,packaging,0.9899,0.0168,0.0229,10.8,58,2023-07-01,2023-07-08,941.6,5.57,1,0,
32836,Lee and Sons,INDIA,fabric,0.8866,0.033,0.0265,14.5,149,03-27-2023,04-08-2023,771.0,7.22,1,0,
339,Clark Inc,Pakistan,buttons,0.8727,0.0542,0.0286,22.1,171,10-16-2024,11-04-2024,413.1,9.13,1,0,
5991,Roberts Inc,Vietnam,buttons,0.8234,0.0338,0.0112,24.9,100,2023/10/16,11-08-2023,125.4,46.15,1,1,
53008,Harris-Smith,china,packaging,0.9369,0.0207,0.0252,18.8,130,14-Jun-2025,27/06/2025,121.7,28.866319554689046,0,1,
654,"Wright, Yu and Bush",Pakistan,fabric,88.1%,0.0213,0.018,11.0,85,04-06-2023,2023/04/19,715.8,5.4,1,0,
8228,Holt-Rodgers,India,buttons,0.9578,0.0243,0.0064,10.6,144,04-05-2025,2025-04-18,630.6,0.0,0,0,
59601,Barnes LLC,Indonesai,dye chemicals,0.8033,0.034,0.0367,26.7,116,07-12-2023,16-Aug-2023,570.8,14.54,1,0,
10053,Gonzalez PLC,Sri Lanka,dye_chemicals,0.8402,0.0443,0.0534,18.3,137,10-06-2024,27-Oct-2024,20.0,14.32,1,0,
29935,"Moore, Moore and Wright",BANGLADESH,zippers,98.5%,0.0132,0.0,13.0,133,2024/09/10,2024/10/04,1188.2,0.0,0,0,
10902,Flores-Richardson,Pakistan,trims,0.7783,0.05,0.0616,24.3,113,06-04-2025,26/06/2025,747.3,6.98,1,0,
37902,Nichols-Powell,Indonesia,dye_chemicals,86.0%,0.0402,0.0009,13.2,93,2024/02/14,24/02/2024,,2.41,1,0,
49387,Clark Group,Bangladesh,Dye Chemicals,0.9293,0.0537,0.0246,12.4,125,2024-11-12,28/11/2024,55.2,36.07,0,1,
53560,Pace Group,INDIA,fabric,91.1%,0.0317,0.0104,14.2,116,08-22-2024,08/09/2024,278.5,7.13,1,0,
32026,Martinez-Wright,Indonesia,thread,0.8429,0.0609,0.0227,13.1,128,2025-01-19,03/02/2025,707.7,2.88,1,0,
10406,Bush-Medina,Sri Lanka,packaging,0.9803,0.0191,0.0191,15.1,98,2024-05-20,2024/05/28,954.7,8.54,1,0,
7152,"Bautista, Rodriguez and Carlson",Pakistan,zippers,0.9077,0.0437,,10.2,167,21-Apr-2025,27/04/2025,798.2,8.07,1,0,
29864,Watson Group,china,buttons,0.9194,,0.0045,18.3,66,2023/12/25,2024-01-04,510.5,0.0,0,0,TBC
20430,Briggs LLC,Pakistan,fabric,0.8934,0.0504,0.0209,11.5,104,26-May-2025,06-Jun-2025,822.9,2.56,1,0,
36689,Castillo-Collins,Pakistan,packaging,0.9485,0.0181,0.0159,19.1,75,08/05/2023,22/05/2023,761,2.3,1,0,
34347,Butler-Diaz,LK,buttons,0.9487,0.037,0.0457,22.7,98,18-Feb-2023,2023/03/12,143.0,35.92,1,1,
18064,Franklin Group,Indonesia,packaging,0.8949,0.0048,0.033,14.2,157,2025-04-16,28-Apr-2025,767.8,0.79,0,0,
36702,"Lewis, Miller and Barnes",Pakistan,packageing,0.8145,0.0588,0.0275,18.1,135,03-Jul-2024,16/07/2024,1204.3,6.97,1,0,
16175,Martin Ltd,India,Trims,0.9197,0.0005,,12.4,167,15/02/2023,18-Feb-2023,481.0,10.42,1,0,
40496,"Allen, Soto and Wilson",Bangla Desh,thread,0.8039,0.0886,0.0653,21.9,96,2025/06/04,27/06/2025,795.0,15.28,1,0,
55671,"Yates, Long and Ross",CHINA,trims,0.8105,0.0555,0.0715,23.6,40,15/03/2023,08/04/2023,1195.9,3.16,1,0,
31474,Salazar Ltd,Indonesai,buttons,0.9485,0.0101,0.012,4.7,76,03-03-2025,06/03/2025,988.1,7.0,1,0,
17759,Barnes-Yu,Indonesia,buttons,0.9238,0.0338,0.0326,23.2,171,05-Apr-2025,2025-04-24,468.5,0.69,0,0,
41717,Arellano Group,Bangladesh,DYE-CHEMICALS,0.7928,0.0785,0.0774,24.8,188,01/11/2023,11-26-2023,918.2,8.49,1,0,
8656,Barnes Group,Bangladesh,dye_chemicals,0.9961,0.0288,0.0337,14.0,94,2024/05/24,2024-05-29,929.2,2.98,1,0,
45424,Andrews PLC,Bangla Desh,febric,0.9178,0.0509,0.006,14.1,82,05-16-2025,05-Jun-2025,714.0,1.17,0,0,
35759,"Garrett, Romero and Rhodes",Indonesia,dye_chemicals,0.7795,0.0647,0.0587,22.4,143,29/01/2023,02-25-2023,528.5,5.97,1,0,
30142,Weeks LLC,Indonesia,trims,0.8628,0.0348,0.021,15.6,128,2024-06-05,2024/06/23,476.0,7.21,1,0,
28748,Hayes Ltd,Sri Lanka,thread,0.8411,0.0519,0.0538,25.0,138,2023/04/29,2023/05/23,933.6,9.56,1,0,
42650,Greene Ltd,Sri Lanka,zippers,0.9566,,0.0046,12.9,188,11-20-2024,2024/11/30,872,0.0,0,0,
3677,"Caldwell, Wilson and Day",china,packaging,0.8171,0.0334,0.037,15.5,96,2023/08/28,2023-09-13,418.6,10.49,1,0,
45345,"Duncan, Graves and Davis",china,packaging,0.7574,0.0198,0.0297,15.7,110,16/04/2023,2023-04-25,833.7,4.44,1,0,
8659,Anderson-Wade,Sri Lanka,trims,0.8926,0.0356,0.0086,19.7,125,2024/06/10,06-28-2024,633.0,1.44,0,0,
57831,Jackson-Mcgee,Bangladesh,trims,0.9286,0.0076,0.0235,15.8,123,2023-03-15,03-24-2023,1094.4,10.43,1,0,
45936,Shaw-Gillespie,India,buttons,0.8866,0.0478,0.0581,21.8,118,2024/10/18,09/11/2024,597.4,9.17,1,0,
5645,Lee and Sons,Vietnam,fabric,0.8951,,0.0,11.5,152,2024-11-30,09/12/2024,777.5,8.92,1,0,
29333,"Burton, Gross and Burnett",Sri Lanka,dyechemicals,0.7142,0.0831,0.0637,14.2,106,03/03/2024,2024-03-06,,42.88,1,1,
19434,Bolton-Buckley,China,zippers,0.7977,0.0216,0.0723,15.5,100,2023/12/15,12-25-2023,857.9,14.47,1,0,
32295,"Miller, Prince and Hernandez",India,trims,0.9001,0.0842,0.0455,27.7,71,05/09/2023,07/10/2023,912.5,10.66,1,0,
35904,Beck-Peterson,Sri Lanka,thread,0.8638,0.0208,0.009,17.3,56,2024-01-05,30/01/2024,,3.99,1,0,
31510,Fernandez Group,China,BUTTONS,0.9549,,0.0381,12.3,120,01-01-2023,2023/01/11,898.8,4.93,1,0,
18329,"Jimenez, Meyer and Frost",India,packaging,87.9%,0.0239,,19.1,85,2025/02/19,2025-03-08,1064.2,6.63,1,0,
51324,Rush-Smith,CN,trims,0.9011,0.0,0.045,9.2,109,12/06/2024,2024-06-18,677.9,7.56,1,0,
54515,Hurley and Sons,Bangladesh,thread,0.6971,,0.0852,33.2,54,14/12/2023,21-Jan-2024,715.3,8.8,1,0,
56211,Phillips PLC,IN,Buttons,0.9841,0.014,0.0119,9.9,157,20/03/2025,25-Mar-2025,,25.09,1,1,
50677,"Sharp, Holt and Smith",Sri Lanka,buttons,85.7%,0.0255,0.0373,9.8,150,15/02/2025,2025-02-25,490.1,5.72,1,0,
56880,"Cisneros, Sanders and Freeman",Bangladesh,thread,95.1%,0.0,0.0377,10.9,146,30/04/2023,09-May-2023,355,3.17,1,0,
59630,Brown PLC,Indonesia,dye_chemicals,0.8334,0.0796,0.0369,15.0,131,2024/03/21,2024/04/06,723.5,2.07,1,0,
34098,Miller PLC,Vietnam,trims,0.8968,0.0462,0.0271,25.8,38,14-May-2025,16/06/2025,900.5,1.75,1,0,
43479,Collier Ltd,Indonesia,packaging,0.9511,0.0376,0.0225,19.5,116,2024-05-08,2024-05-25,318.0,3.6,1,0,
22828,Ward-Moreno,Indonesia,thread,0.9071,0.0298,,9.9,135,01-19-2024,01/02/2024,566.1,0.0,0,0,
39784,Nguyen Inc,Vietnam,zippers,82.5%,0.0482,0.0404,20.7,65,2023/09/17,2023-10-09,512.4,12.42,1,0,
24758,"Allen, Solomon and Mccoy",India,Trims,0.8177,0.0578,0.0571,22.0,120,2023-10-03,2023/10/28,373.0,9.07,1,0,
53808,Jordan Ltd,India,fabric,92.5%,0.0257,0.049,8.8,61,02-24-2023,05/03/2023,,11.49,1,0,
15725,Simmons-Kelley,Indonesia,zippers,0.8942,0.0058,0.0271,13.8,96,03-Feb-2023,2023-02-22,,0.0,0,0,
50690,"Chase, Weeks and Cowan",China,zippers,0.8085,0.0507,0.0426,25.0,67,12-06-2024,2025-01-06,936.5,4.8,1,0,
18233,Rivera LLC,China,dye_chemicals,0.9564,0.022,0.0044,10.0,142,01-18-2025,2025/01/30,1063.5,2.94,1,0,
29916,Clarke-Mcintyre,China,fabric,0.8606,0.0097,0.0579,18.1,54,02-01-2024,2024-02-18,20.0,4.47,1,0,
44956,Norton Ltd,China,buttons,0.9184,0.0146,0.0413,12.1,129,25/09/2023,2023/09/28,968.8,10.33,1,0,
10551,"Rios, Thompson and Barajas",Vietnam,dye_chemicals,0.938,0.0026,0.0234,10.5,123,2023/04/04,2023-04-13,572.8,0.0,0,0,
10972,Ramos PLC,Bangladesh,fabric,86.5%,0.0,0.0501,14.9,122,05-18-2024,2024/06/01,981.1,11.71,1,0,
14356,Zuniga and Sons,India,zippers,0.8215,0.0142,0.0352,13.4,118,2023-08-08,24/08/2023,"1,016",1.62,1,0,
52138,Adams-Moore,SRI LANKA,febric,0.8721,0.0599,0.0109,18.1,99,06/01/2023,2023-01-25,489.1,0.0,0,0,
10637,Conley-Wilson,Indonesia,trims,0.9511,0.0311,0.0103,12.1,49,05-Dec-2023,12-21-2023,941.4,6.21,1,0,
16769,Wolf-Banks,India,dye chemicals,0.8118,0.0392,0.0102,11.2,94,20/08/2023,28/08/2023,262,7.77,1,0,
39658,Hood Inc,Pakistan,buttons,0.8891,0.062,0.0519,17.0,105,05-04-2023,2023/05/13,918.0,9.23,1,0,
31063,Love Inc,IN,buttons,0.8432,0.0539,0.0313,16.9,83,03-Mar-2024,22/03/2024,656.3,6.77,1,0,
23468,"Doyle, King and Jones",China,buttons,0.7583,0.0878,0.0446,27.1,36,06-25-2024,18-Jul-2024,1022.1,8.28,1,0,
39103,"Morris, Stevens and Mata",Pakistan,zippers ,0.8884,0.0503,0.0592,23.1,134,21-Feb-2024,2024-03-13,434.6,10.5,1,0,
44150,"Allen, Solomon and Mccoy",India,trims,0.8177,0.0578,0.0571,22.0,120,2025/03/13,2025/04/12,540.0,5.86,1,0,
49810,Evans LLC,Vietnam,thread,0.9139,,0.029,12.0,75,16/02/2023,06-Mar-2023,1391.1,26.0,0,1,
31538,Brooks-Morales,India,Fabric,0.8294,0.0306,0.0539,18.5,60,30-Jul-2023,2023/08/20,827.6,11.01,1,0,
28277,"Mcclain, Mcdonald and Gaines",Indonesia,FABRIC,0.7601,,0.053,22.2,121,31/01/2025,2025/02/28,579.6,6.09,1,0,
42865,"Bell, Gutierrez and Hopkins",Sri Lanka,thread,0.865,0.0415,0.0399,10.7,149,04-Jan-2023,21/01/2023,482.3,2.2,1,0,
9436,Kim Ltd,Bangladesh,packaging,0.9193,0.04,0.0185,20.9,135,08/01/2024,18-Jan-2024,540,5.07,1,0,
34826,"Lewis, Miller and Combs",China,zippers,0.8249,0.0447,0.0542,21.0,85,2023/03/08,04-01-2023,826.9,3.59,1,0,
11760,"Davis, Carter and Nelson",Vietnam,trims,0.8807,0.0303,,9.2,65,06/09/2024,2024-09-09,575.1,8.34,1,0,
35467,Collins Inc,sri lanka,fabric,88.7%,0.0165,0.0423,22.7,174,2023-01-31,16-Feb-2023,1252.9,6.98,1,0,
13068,Clarke-Mcintyre,China,fabric,0.8606,0.0097,0.0579,18.1,54,2024-10-12,25-Oct-2024,621.5,17.19,1,0,
39127,Mcintosh-Adams,Bangladesh,fabric,82.8%,0.0553,0.0666,31.1,144,22/02/2025,25-Mar-2025,642.7,7.14,1,0,
6036,Hood Inc,Vietnam,zippers,0.7858,0.0716,0.0691,27.8,102,2024-06-25,07-27-2024,362.2,6.51,1,0,
10955,Mccormick-Cook,India,dye_chemicals,0.838,0.0348,0.0374,19.2,90,06-30-2023,2023-07-19,878.7,2.08,1,0,
3325,Rodriguez-Anderson,China,fabric,0.8987,0.0392,0.0068,13.1,18,2023/05/28,2023-06-08,364.0,0.0,0,0,
43720,Burns and Sons,vietnam,dye_chemicals,0.8606,0.0353,0.0211,14.7,115,2023-09-08,18-Sep-2023,311.6,4.58,1,0,
43013,Olson Group,Bangla Desh,zippers,0.9979,0.0303,0.0403,11.3,101,05-Sep-2023,17/09/2023,387.7,1.92,1,0,
35252,Petersen Inc,China,thread,0.999,0.0274,0.0145,12.1,165,2024-12-20,12/01/2025,707.6,0.0,0,0,
36524,Barnes LLC,INDONESIA,dye_chemicals,0.8033,0.034,0.0367,26.7,116,21/01/2023,2023-02-20,2592.9,42.24,1,1,
696,"Horn, Nicholson and Holmes",China,packaging,0.7445,0.0586,0.0401,28.4,95,09-04-2024,05/10/2024,251.2,3.04,1,0,
57142,Weeks LLC,Indonesia,trims,0.8628,0.0348,0.021,15.6,128,29-May-2023,2023/06/16,2585.5,30.86,1,1,
5055,Williams PLC,Sri Lanka,dye_chemicals,0.9179,0.0221,0.0367,13.1,33,2024-02-01,2024/02/10,788.7,7.09,1,0,
18408,Pace Group,India,fabric,91.1%,0.0317,0.0104,14.2,116,2024/07/19,2024/08/01,409,6.48,1,0,
40353,"Morris, Baldwin and Gomez",Sri Lanka,dye_chemicals,0.8995,0.0542,0.0271,14.7,90,03-28-2024,14-Apr-2024,426.5,0.0,0,0,
49241,Gonzales PLC,Indonesia,fabric,0.8916,0.0,0.0365,6.1,118,12-09-2023,2023/12/12,914.6,14.31,1,0,
49561,Dominguez-Ortiz,Indonesia,buttons,0.8721,0.0165,0.039,12.7,77,08/08/2023,08-18-2023,623.7,5.0,1,0,
18882,"Fuentes, Richmond and King",CN,buttons,0.8955,0.0273,0.0,9.1,86,01-30-2024,05/02/2024,1104.9,3.33,1,0,
31178,Miller PLC,Bangladesh,trims,0.9239,0.0407,0.0096,11.8,148,01-Aug-2024,2024/08/15,994.4,0.0,0,0,
9209,Galvan and Sons,vietnam,fabric,0.8576,0.0479,0.0418,19.1,119,07-22-2024,2024/08/12,428.8,7.29,1,0,
16075,Huerta LLC,Sri Lanka,fabric,0.691,0.0793,0.0316,32.5,108,25-May-2025,2025-06-25,3207.1,39.33,1,1,
17768,Villa LLC,Bangladesh,fabric,0.7479,0.0766,0.0497,17.8,94,23/08/2024,2024-09-14,279.3,15.26,1,0,
36555,Thomas-Daniels,China,packaging,94.5%,0.0635,0.0309,13.3,102,2023/09/11,22/09/2023,787.6,12.92,1,0,
57425,Martin-Mayer,China,zippers,0.9912,0.0238,0.0017,10.0,77,2024/07/10,27-Jul-2024,2686.6,26.34,0,1,
14802,Mcintosh-Adams,Bangladesh,fabric,0.8275,0.0553,0.0666,31.1,144,28-Dec-2024,02-01-2025,,9.42,1,0,
45490,Rodriguez LLC,Sri Lanka,fabric,0.9068,0.0536,0.0727,19.3,57,14/09/2023,08/10/2023,1236.7,10.64,1,0,
7673,Vance-Schaefer,Pakistan,dye_chemicals,0.9019,0.0549,0.0569,22.8,95,2024/06/20,2024/07/08,678.6,4.57,1,0,
40101,Briggs LLC,Pakistan,fabric,0.8934,,0.0209,11.5,104,01-30-2024,13/02/2024,846.0,11.58,1,0,
1270,Jenkins-Moore,Sri Lanka,febric,80.7%,0.0436,0.0424,26.0,75,2023/11/13,12-06-2023,991,14.56,1,0,
20708,"Hernandez, Jarvis and Andrews", Sri Lanka,thread,0.8183,0.0491,0.0631,15.3,151,19/01/2025,2025-01-27,129,51.23,1,1,
48661,"Franklin, Harrington and Barnett",Bangla Desh,thread,0.77,0.0542,0.0674,13.2,41,13-Feb-2023,22-Feb-2023,572,16.15,1,0,
30076,"Jones, Murphy and Robinson",Sri Lanka,buttons,0.8577,0.0614,0.0239,19.4,176,2025/04/26,05-12-2025,245.6,0.0,0,0,
59168,Salas and Sons,India,buttons,0.9446,0.0251,0.0372,14.6,101,11/03/2024,03-24-2024,408.9,4.38,1,0,
45316,Allen Inc,india,Buttons,90.6%,0.0378,0.0413,15.7,74,08-22-2024,2024/09/02,709.4,2.93119067839997,1,0,
55381,Reynolds-Collins,Vietnam,febric,0.9088,0.0564,,18.1,87,22/12/2023,01-15-2024,608,5.68,1,0,
33642,Johnson Ltd,Pakistan,FABRIC,0.8495,0.0472,0.0405,18.0,115,12-Apr-2024,28-Apr-2024,691.8,7.06,1,0,
45045,Murphy and Sons,Indonesia, buttons,94.1%,0.0101,0.0106,8.5,94,01-Jun-2023,11-Jun-2023,706,5.52,1,0,
31325,Ryan-Murillo,China,fabric,0.7901,0.0748,0.023,21.2,50,2023-05-30,06-17-2023,759.6,5.31,1,0,
27685,"Browning, Carr and Jensen",india,thread,0.8555,0.043,,3.2,46,16/05/2024,19/05/2024,735.6,11.52,1,0,
53814,Mueller-Knight,PAKISTAN,Buttons,0.7505,0.0424,0.0166,29.3,156,08/01/2025,2025-02-01,1315.1,4.61,1,0,
6039,Carter-Bradley,Pakistan,thread,0.8294,0.0445,0.0525,14.5,93,10-19-2023,2023/11/05,27.3,51.12,1,1,
36758,"Gallagher, Brock and Donaldson",India,buttons,0.999,0.014,0.0004,10.9,77,2023-04-08,17-Apr-2023,465.2,0.0,0,0,
37200,Brooks-Rodriguez,Sri Lanka,Fabric,0.9089,0.0164,0.0205,9.4,37,05/12/2023,2023/12/18,591.4,6.16,1,0,
34636,Newman-Myers,China,trims,0.9309,0.0128,0.0173,5.7,157,09/03/2023,2023-03-17,944.9,8.14,1,0,
1802,Robinson-Duncan, India ,thread,0.7971,0.0264,0.0625,18.1,84,10-Oct-2023,11-02-2023,430.6,6.62,1,0,
56705,Thompson-Boyer,Vietnam,trims,0.8341,0.0478,0.0872,18.2,124,26/09/2024,10-10-2024,795.3,4.38,1,0,
14337,"Andrade, Peters and Baker",Indonesia,trims,0.8945,,0.005,14.1,174,24-Aug-2023,07/09/2023,799.8,0.0,0,0,
14065,Murphy and Sons,Indonesia,buttons,0.9406,0.0101,0.0106,8.5,94,06-25-2024,06-28-2024,1008.3,8.44,1,0,
32576,"Galloway, Bishop and Smith",Sri Lanka,thread,0.784,0.0581,0.0393,28.6,104,2024-12-18,2025/01/15,1188.4,13.01,1,0,
55613,Williams PLC,Indonesai,thread,0.8897,0.0255,0.0306,16.4,155,04-07-2023,2023/04/28,1099.0,6.01,1,0,
31479,"Vincent, Sanchez and Livingston",Indonesia,zippers,0.8809,0.0224,0.0021,16.1,141,01-14-2024,24/01/2024,724,10.43,1,0,
37068,Ball-Smith,Vietnam,packaging,0.8095,0.0659,0.0633,25.4,90,2025-02-01,2025-02-28,849.3,4.06,1,0,
33534,Baker Inc,Vietnam,fabric,79.0%,0.0286,0.044,14.4,74,04-07-2025,17/04/2025,909.6,5.24,1,0,
